participant,Subject,consent_1,gender_1,age_1,Need_control_1,Need_control_2,Need_control_3,Need_control_4,Need_control_5,Need_control_6,Need_control_7,Need_control_8,Need_control_9,Need_control_10,Need_control_11,Need_control_12,Need_control_13,Need_control_14,Need_control_15,Need_control_16,Need_control_17,Need_control_18,Need_control_19,Need_control_20,CQ,Video,Prediction,Control,Anthro_1,Anthro_2,Anthro_3,Anthro_4,Anthro_5,Anthro_6,Anthro_7,Anthro_8,Anthro_9,Anthro_10,Anthro_11,Anthro_12,Anthro_13,Anthro_14,Anthro_15,Anthro_16,Anthro_17,Anthro_18,Anthro_19,Anthro_20,Anthro_21,Anthro_22,Anthro_23,video1_1,predict1_1,control1_1,anthro1_1,anthro1_2,anthro1_3,anthro1_4,anthro1_5,anthro1_6,anthro1_7,anthro1_8,anthro1_9,anthro1_10,anthro1_11,anthro1_13,anthro1_14,anthro1_15,anthro1_16,anthro1_17,anthro1_18,anthro1_19,anthro1_20,anthro1_21,anthro1_22,anthro1_23,anthro1_24,video2_1,predict2_1,control2_1,anthro2_1,anthro2_2,anthro2_3,anthro2_4,anthro2_5,anthro2_6,anthro2_7,anthro2_8,anthro2_9,anthro2_10,anthro2_11,anthro2_12,anthro2_13,anthro2_14,anthro2_15,anthro2_16,anthro2_17,anthro2_18,anthro2_19,anthro2_20,anthro2_21,anthro2_22,anthro2_23,video3_1,predict3_1,control3_1,anthro3_1,anthro3_2,anthro3_3,anthro3_4,anthro3_5,anthro3_6,anthro3_7,anthro3_8,anthro3_9,anthro3_10,anthro3_11,anthro3_12,anthro3_13,anthro3_14,anthro3_15,anthro3_16,anthro3_17,anthro3_18,anthro3_19,anthro3_20,anthro3_21,anthro3_22,anthro3_23,video4_1,predict4_1,control4_1,anthro4_1,anthro4_2,anthro4_3,anthro4_4,anthro4_5,anthro4_6,anthro4_7,anthro4_8,anthro4_9,anthro4_10,anthro4_11,anthro4_12,anthro4_13,anthro4_14,anthro4_15,anthro4_16,anthro4_17,anthro4_18,anthro4_19,anthro4_20,anthro4_21,anthro4_22,anthro4_23,comments_1,TIME_start,TIME_end,TIME_total
s.c557e5a2-4e5a-4bc7-be21-6274b13c8e0b.txt,69,1,4,34,4,4,5,3,2,4,6,6,6,3,4,3,4,5,3,5,4,5,4,4,3,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,1,4,7,1,4,7,7,7,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s.c557e5a2-4e5a-4bc7-be21-6274b13c8e0b.txt,69,1,4,34,4,4,5,3,2,4,6,6,6,3,4,3,4,5,3,5,4,5,4,4,3,2,4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,4,3,4,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s.c557e5a2-4e5a-4bc7-be21-6274b13c8e0b.txt,69,1,4,34,4,4,5,3,2,4,6,6,6,3,4,3,4,5,3,5,4,5,4,4,3,3,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,5,1,4,6,5,7,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s.8a5f68a2-4c06-42d5-9be9-b954191da59b.txt,70,1,2,24,6,3,5,7,6,3,5,6,7,3,6,6,5,5,5,5,6,3,5,5,3,4,3,3,1,1,1,1,1,1,5,5,1,1,1,5,1,5,1,6,1,5,2,1,3,2,2,,4,1,1,1,1,1,1,1,1,1,1,1,1,2,1,5,1,6,2,1,3,2,3,2,1,,3,3,1,1,1,1,1,1,5,4,1,1,1,1,1,5,1,6,3,2,3,1,2,1,1,,3,1,1,1,1,1,1,1,5,3,1,1,1,1,1,5,1,6,1,1,2,1,3,3,2,,3,3,1,1,1,1,1,1,5,5,1,1,1,5,1,5,1,6,1,5,2,1,3,2,2,,2023-03-31-17-44,2023-03-31-17-57,13
s.8a5f68a2-4c06-42d5-9be9-b954191da59b.txt,70,1,2,24,6,3,5,7,6,3,5,6,7,3,6,6,5,5,5,5,6,3,5,5,3,1,4,1,1,1,1,1,1,1,1,1,1,1,1,2,1,5,1,6,2,1,3,2,3,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s.8a5f68a2-4c06-42d5-9be9-b954191da59b.txt,70,1,2,24,6,3,5,7,6,3,5,6,7,3,6,6,5,5,5,5,6,3,5,5,3,2,3,3,1,1,1,1,1,1,5,4,1,1,1,1,1,5,1,6,3,2,3,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s.8a5f68a2-4c06-42d5-9be9-b954191da59b.txt,70,1,2,24,6,3,5,7,6,3,5,6,7,3,6,6,5,5,5,5,6,3,5,5,3,3,3,1,1,1,1,1,1,1,5,3,1,1,1,1,1,5,1,6,1,1,2,1,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s.d2441ab5-047b-43eb-a8be-c152080e43cd.txt,71,1,2,22,6,6,6,2,2,5,6,6,7,1,3,5,6,6,3,5,6,6,3,5,3,4,5,5,1,1,1,1,2,2,5,2,2,2,2,2,2,5,2,6,5,2,2,5,6,5,5,,5,5,2,2,2,2,2,2,5,2,2,2,2,2,2,5,2,5,5,2,2,5,4,5,5,,5,5,5,2,2,2,2,2,5,2,2,2,2,2,2,5,2,6,5,3,2,6,6,6,5,,5,5,2,2,2,2,2,2,2,2,2,2,2,2,2,5,2,5,5,2,2,6,5,5,5,,5,5,1,1,1,1,2,2,5,2,2,2,2,2,2,5,2,6,5,2,2,5,6,5,5,,2023-03-23-16-55,2023-03-23-17-07,12
s.d2441ab5-047b-43eb-a8be-c152080e43cd.txt,71,1,2,22,6,6,6,2,2,5,6,6,7,1,3,5,6,6,3,5,6,6,3,5,3,1,5,5,2,2,2,2,2,2,5,2,2,2,2,2,2,5,2,5,5,2,2,5,4,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s.d2441ab5-047b-43eb-a8be-c152080e43cd.txt,71,1,2,22,6,6,6,2,2,5,6,6,7,1,3,5,6,6,3,5,6,6,3,5,3,2,5,5,5,2,2,2,2,2,5,2,2,2,2,2,2,5,2,6,5,3,2,6,6,6,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s.d2441ab5-047b-43eb-a8be-c152080e43cd.txt,71,1,2,22,6,6,6,2,2,5,6,6,7,1,3,5,6,6,3,5,6,6,3,5,3,3,5,5,2,2,2,2,2,2,2,2,2,2,2,2,2,5,2,5,5,2,2,6,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s.af55817e-d9b6-4b63-a3d7-33f7ed39e419.txt,72,1,2,25,6,5,2,6,6,5,6,6,7,5,6,3,7,7,5,4,7,2,6,6,1,4,2,6,1,1,1,1,1,1,2,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,,6,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,,5,6,1,1,1,1,1,1,1,1,1,1,1,3,1,3,1,3,1,1,1,3,1,1,1,,2,6,1,1,1,1,1,1,2,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,,2023-04-03-21-01,2023-04-03-21-11,10
s.af55817e-d9b6-4b63-a3d7-33f7ed39e419.txt,72,1,2,25,6,5,2,6,6,5,6,6,7,5,6,3,7,7,5,4,7,2,6,6,1,1,6,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s.af55817e-d9b6-4b63-a3d7-33f7ed39e419.txt,72,1,2,25,6,5,2,6,6,5,6,6,7,5,6,3,7,7,5,4,7,2,6,6,1,2,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s.af55817e-d9b6-4b63-a3d7-33f7ed39e419.txt,72,1,2,25,6,5,2,6,6,5,6,6,7,5,6,3,7,7,5,4,7,2,6,6,1,3,5,6,1,1,1,1,1,1,1,1,1,1,1,3,1,3,1,3,1,1,1,3,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s.a3c1c733-0df5-4d07-9210-a76bdca110f9.txt,73,1,2,22,5,5,5,5,5,4,5,4,5,3,3,5,5,5,5,4,5,5,6,5,3,4,4,1,1,1,1,1,1,1,3,1,1,1,1,5,1,5,1,5,5,5,5,5,3,5,2,,4,1,1,1,1,1,1,1,5,1,1,1,1,5,1,5,1,5,5,5,5,5,5,5,1,,4,5,1,1,1,1,1,1,6,1,1,1,1,4,1,5,1,5,5,5,5,5,1,5,1,,4,1,1,1,1,1,1,1,5,1,1,1,1,5,1,5,1,5,5,5,5,5,3,3,1,,4,1,1,1,1,1,1,1,3,1,1,1,1,5,1,5,1,5,5,5,5,5,3,5,2,,2023-04-03-21-26,2023-04-03-21-38,12
s.a3c1c733-0df5-4d07-9210-a76bdca110f9.txt,73,1,2,22,5,5,5,5,5,4,5,4,5,3,3,5,5,5,5,4,5,5,6,5,3,1,4,1,1,1,1,1,1,1,5,1,1,1,1,5,1,5,1,5,5,5,5,5,5,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s.a3c1c733-0df5-4d07-9210-a76bdca110f9.txt,73,1,2,22,5,5,5,5,5,4,5,4,5,3,3,5,5,5,5,4,5,5,6,5,3,2,4,5,1,1,1,1,1,1,6,1,1,1,1,4,1,5,1,5,5,5,5,5,1,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s.a3c1c733-0df5-4d07-9210-a76bdca110f9.txt,73,1,2,22,5,5,5,5,5,4,5,4,5,3,3,5,5,5,5,4,5,5,6,5,3,3,4,1,1,1,1,1,1,1,5,1,1,1,1,5,1,5,1,5,5,5,5,5,3,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s.171ff81a-48cc-42e1-befe-902d79165ff1.txt,74,1,2,22,6,2,3,5,4,4,5,7,7,6,5,2,5,6,5,6,1,3,4,7,3,4,1,7,1,1,5,1,1,1,5,1,1,1,1,6,1,1,1,1,1,5,1,1,5,1,3,,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,1,1,1,4,5,5,5,,1,5,1,1,1,3,1,1,3,1,1,1,1,5,1,1,5,5,4,4,1,1,5,2,4,,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,2,5,3,4,,1,7,1,1,5,1,1,1,5,1,1,1,1,6,1,1,1,1,1,5,1,1,5,1,3,,2023-04-04-19-54,2023-04-04-20-07,13
s.171ff81a-48cc-42e1-befe-902d79165ff1.txt,74,1,2,22,6,2,3,5,4,4,5,7,7,6,5,2,5,6,5,6,1,3,4,7,3,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,1,1,1,4,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s.171ff81a-48cc-42e1-befe-902d79165ff1.txt,74,1,2,22,6,2,3,5,4,4,5,7,7,6,5,2,5,6,5,6,1,3,4,7,3,2,1,5,1,1,1,3,1,1,3,1,1,1,1,5,1,1,5,5,4,4,1,1,5,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s.171ff81a-48cc-42e1-befe-902d79165ff1.txt,74,1,2,22,6,2,3,5,4,4,5,7,7,6,5,2,5,6,5,6,1,3,4,7,3,3,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,2,5,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s.cc0c3c20-128b-4a1b-be77-1a750c36c7c3.txt,75,1,2,22,6,2,3,5,5,6,5,6,6,5,5,5,7,4,5,3,6,4,3,3,1,4,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,3,,5,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,,5,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,,5,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,3,,2023-03-29-08-34,2023-03-29-08-52,18
s.cc0c3c20-128b-4a1b-be77-1a750c36c7c3.txt,75,1,2,22,6,2,3,5,5,6,5,6,6,5,5,5,7,4,5,3,6,4,3,3,1,1,5,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s.cc0c3c20-128b-4a1b-be77-1a750c36c7c3.txt,75,1,2,22,6,2,3,5,5,6,5,6,6,5,5,5,7,4,5,3,6,4,3,3,1,2,5,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s.cc0c3c20-128b-4a1b-be77-1a750c36c7c3.txt,75,1,2,22,6,2,3,5,5,6,5,6,6,5,5,5,7,4,5,3,6,4,3,3,1,3,5,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s.f3a97b33-8cab-4d27-bfee-565c41fd0347.txt,76,1,2,23,5,5,4,5,5,5,3,5,5,5,4,5,4,6,3,5,6,4,5,5,3,4,2,2,2,2,2,2,2,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,5,4,2,2,2,2,2,2,2,4,2,2,2,3,2,4,2,5,2,2,2,5,4,4,2,,4,5,2,2,2,2,2,2,2,2,2,2,2,3,2,4,2,5,2,2,2,3,3,3,2,,5,5,2,2,2,2,2,2,2,3,2,2,2,3,2,4,5,5,2,2,1,3,5,5,2,,2,2,2,2,2,2,2,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,2023-03-20-16-04,2023-03-20-16-17,13
s.f3a97b33-8cab-4d27-bfee-565c41fd0347.txt,76,1,2,23,5,5,4,5,5,5,3,5,5,5,4,5,4,6,3,5,6,4,5,5,3,1,5,4,2,2,2,2,2,2,2,4,2,2,2,3,2,4,2,5,2,2,2,5,4,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s.f3a97b33-8cab-4d27-bfee-565c41fd0347.txt,76,1,2,23,5,5,4,5,5,5,3,5,5,5,4,5,4,6,3,5,6,4,5,5,3,2,4,5,2,2,2,2,2,2,2,2,2,2,2,3,2,4,2,5,2,2,2,3,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s.f3a97b33-8cab-4d27-bfee-565c41fd0347.txt,76,1,2,23,5,5,4,5,5,5,3,5,5,5,4,5,4,6,3,5,6,4,5,5,3,3,5,5,2,2,2,2,2,2,2,3,2,2,2,3,2,4,5,5,2,2,1,3,5,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s.60fd1cd9-edc3-428d-b3a0-bc6fa7a9c120.txt,77,1,2,26,5,1,3,7,5,4,6,7,7,6,5,2,5,4,4,6,5,5,6,7,3,4,1,7,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,,6,5,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,4,1,1,1,3,3,2,2,,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,7,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,,1,7,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,,2023-03-24-14-09,2023-03-24-14-19,10
s.60fd1cd9-edc3-428d-b3a0-bc6fa7a9c120.txt,77,1,2,26,5,1,3,7,5,4,6,7,7,6,5,2,5,4,4,6,5,5,6,7,3,1,6,5,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,4,1,1,1,3,3,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s.60fd1cd9-edc3-428d-b3a0-bc6fa7a9c120.txt,77,1,2,26,5,1,3,7,5,4,6,7,7,6,5,2,5,4,4,6,5,5,6,7,3,2,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s.60fd1cd9-edc3-428d-b3a0-bc6fa7a9c120.txt,77,1,2,26,5,1,3,7,5,4,6,7,7,6,5,2,5,4,4,6,5,5,6,7,3,3,7,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s.8714091f-096f-4243-b3ad-e83cff71a0da.txt,78,1,2,22,6,5,4,7,5,3,7,7,7,7,4,5,7,7,6,6,6,6,5,7,3,4,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,7,2,1,1,2,4,2,1,,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,5,2,1,1,2,4,2,1,,5,3,1,1,1,1,1,1,1,1,1,1,1,2,1,3,1,5,1,1,1,1,2,1,1,,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,5,1,1,1,2,4,2,1,,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,7,2,1,1,2,4,2,1,,2023-03-20-17-49,2023-03-20-18-05,16
s.8714091f-096f-4243-b3ad-e83cff71a0da.txt,78,1,2,22,6,5,4,7,5,3,7,7,7,7,4,5,7,7,6,6,6,6,5,7,3,1,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,5,2,1,1,2,4,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s.8714091f-096f-4243-b3ad-e83cff71a0da.txt,78,1,2,22,6,5,4,7,5,3,7,7,7,7,4,5,7,7,6,6,6,6,5,7,3,2,5,3,1,1,1,1,1,1,1,1,1,1,1,2,1,3,1,5,1,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s.8714091f-096f-4243-b3ad-e83cff71a0da.txt,78,1,2,22,6,5,4,7,5,3,7,7,7,7,4,5,7,7,6,6,6,6,5,7,3,3,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,5,1,1,1,2,4,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s.1499c123-9f45-47dd-8afd-bc28c4c9c6fb.txt,79,1,1,25,5,6,4,5,2,7,5,7,7,5,4,4,6,6,4,4,7,5,7,6,3,4,1,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,6,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,6,4,,2,5,1,4,1,1,1,1,4,1,1,1,1,1,1,5,1,5,5,5,4,5,2,3,1,,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,6,1,4,1,7,5,7,5,,1,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Thank you.,2023-03-24-18-13,2023-03-24-20-21,128
s.1499c123-9f45-47dd-8afd-bc28c4c9c6fb.txt,79,1,1,25,5,6,4,5,2,7,5,7,7,5,4,4,6,6,4,4,7,5,7,6,3,1,6,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s.1499c123-9f45-47dd-8afd-bc28c4c9c6fb.txt,79,1,1,25,5,6,4,5,2,7,5,7,7,5,4,4,6,6,4,4,7,5,7,6,3,2,2,5,1,4,1,1,1,1,4,1,1,1,1,1,1,5,1,5,5,5,4,5,2,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s.1499c123-9f45-47dd-8afd-bc28c4c9c6fb.txt,79,1,1,25,5,6,4,5,2,7,5,7,7,5,4,4,6,6,4,4,7,5,7,6,3,3,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,6,1,4,1,7,5,7,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s.f6a6c0ad-61f3-4bf6-909d-4fc496afc139.txt,80,1,2,24,7,5,4,2,5,7,4,6,7,3,5,3,7,7,3,6,7,4,4,3,3,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,2023-04-04-20-28,2023-04-04-20-47,19
s.f6a6c0ad-61f3-4bf6-909d-4fc496afc139.txt,80,1,2,24,7,5,4,2,5,7,4,6,7,3,5,3,7,7,3,6,7,4,4,3,3,1,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s.f6a6c0ad-61f3-4bf6-909d-4fc496afc139.txt,80,1,2,24,7,5,4,2,5,7,4,6,7,3,5,3,7,7,3,6,7,4,4,3,3,2,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s.f6a6c0ad-61f3-4bf6-909d-4fc496afc139.txt,80,1,2,24,7,5,4,2,5,7,4,6,7,3,5,3,7,7,3,6,7,4,4,3,3,3,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
